height,reach,sig_strikes_landed_pm,sig_strikes_accuracy,sig_strikes_absorbed_pm,sig_strikes_defended,takedown_avg_per15m,takedown_accuracy,takedown_defence,submission_avg_attempted_per15m,curr_weight,age,fighter_name
172.72,185.42,2.14,0.46,2.52,0.56,1.97,0.43,0.76,0.3,70.30676,29.10609171800137,Alex Da Silva
185.42,187.96,2.12,0.48,2.25,0.49,0.66,1.0,0.55,0.7,70.30676,32.20807665982204,Niklas Stolze
167.64,175.26,7.25,0.48,5.04,0.55,0.0,0.0,0.66,0.0,56.699,27.65776865160849,Jeff Molina
182.88,193.04,2.9,0.51,3.57,0.44,1.12,0.27,0.5,0.0,77.11064,36.65434633812457,Andreas Michailidis
185.42,185.42,5.09,0.54,3.78,0.58,1.58,0.55,0.94,0.6,83.91452,31.43600273785079,Michel Pereira
172.72,175.26,2.17,0.45,4.65,0.36,1.88,0.24,0.43,0.5,65.77083999999999,30.954140999315538,Felipe Colares
193.04,198.12,4.01,0.5,2.3,0.53,0.82,0.25,0.9,0.2,92.98636,33.100616016427104,Aleksandar Rakic
175.26,172.72,4.67,0.47,4.11,0.53,1.69,0.35,0.32,1.8,61.23492,33.661875427789184,Louis Smolka
177.8,185.42,6.56,0.46,7.44,0.51,1.11,0.31,0.73,0.0,70.30676,35.82203969883641,Frank Camacho
180.34,187.96,1.82,0.4,2.95,0.43,3.01,0.33,0.43,0.3,70.30676,41.65366187542779,Alan Patrick
157.48,154.94,3.04,0.4,4.72,0.43,1.62,0.55,0.08,0.3,52.16308,32.32032854209446,Ariane Carnelossi
177.8,172.72,3.31,0.51,2.96,0.5,0.33,0.14,0.6,0.3,65.77083999999999,39.252566735112936,Tristan Connelly
167.64,172.72,3.73,0.5,3.52,0.5,4.34,0.52,0.33,0.2,56.699,36.56673511293634,Gina Mazany
185.42,187.96,3.41,0.41,2.37,0.6,0.76,0.28,0.61,0.0,77.11064,32.818617385352496,Sergey Khandozhko
185.42,185.42,3.66,0.38,7.24,0.36,0.6,0.5,1.0,0.0,92.98636,40.941820670773446,Ike Villanueva
175.26,180.34,1.99,0.4,8.09,0.51,0.0,0.0,0.0,0.0,61.23492,37.880903490759756,Cameron Else
177.8,182.88,9.31,0.4,4.66,0.51,0.0,0.0,1.0,0.0,77.11064,32.695414099931554,Dean Barry
187.96,187.96,4.88,0.49,5.1,0.53,0.44,0.28,1.0,1.8,77.11064,32.55578370978782,Miguel Baeza
167.64,167.64,1.49,0.5,2.64,0.38,1.44,0.33,0.4,0.0,65.77083999999999,27.411362080766597,TJ Laramie
182.88,180.34,2.93,0.41,8.05,0.33,0.0,0.0,0.27,0.0,70.30676,33.45379876796714,Brandon Jenkins
180.34,185.42,2.65,0.34,3.1,0.41,0.48,0.05,0.3,0.5,61.23492,37.66461327857632,Kevin Croom
154.94,152.4,4.74,0.48,3.59,0.61,0.66,0.14,0.61,0.1,52.16308,35.57563312799452,Tecia Torres
177.8,182.88,3.56,0.47,2.5,0.58,3.0,0.54,0.23,0.2,70.30676,42.30527036276523,Vinc Pichel
167.64,167.64,3.78,0.47,4.65,0.47,1.56,0.47,0.62,0.6,61.23492,30.036960985626283,Aspen Ladd
187.96,187.96,2.94,0.46,4.25,0.49,1.21,0.3,0.36,1.9,77.11064,33.14168377823409,Mickey Gall
157.48,160.02,3.01,0.5,3.19,0.51,1.83,0.22,0.37,0.8,52.16308,25.582477754962355,Kay Hansen
167.64,170.18,3.05,0.54,2.8,0.57,2.6,0.24,0.66,0.4,56.699,32.427104722792606,Askar Askarov
180.34,175.26,4.63,0.57,3.44,0.56,0.0,0.0,0.35,0.0,70.30676,33.18001368925393,Viacheslav Borshchev
167.64,167.64,2.26,0.46,1.92,0.47,4.38,0.65,0.5,0.5,61.23492,44.46817248459959,Sara McMann
175.26,187.96,6.03,0.64,4.36,0.62,5.77,0.6,1.0,3.9,83.91452,34.554414784394254,Aliaskhab Khizriev
177.8,177.8,3.73,0.39,5.3,0.45,0.5,0.16,0.6,0.0,65.77083999999999,29.018480492813143,Bruno Souza
172.72,180.34,3.65,0.53,1.77,0.57,0.4,0.25,0.3,0.4,70.30676,39.578370978781656,Kazula Vargas
170.18,182.88,2.09,0.45,4.45,0.56,4.06,0.28,0.5,0.4,65.77083999999999,38.19301848049281,Mike Grundy
167.64,170.18,5.19,0.53,3.33,0.45,1.73,0.4,0.55,0.3,61.23492,35.148528405201915,Timur Valiev
167.64,170.18,3.37,0.4,4.53,0.54,0.87,0.41,0.46,0.3,61.23492,36.88158795345654,Marlon Moraes
170.18,177.8,6.1,0.43,4.35,0.57,0.65,0.8,0.59,0.2,56.699,27.969883641341546,Sabina Mazo
170.18,172.72,4.86,0.32,15.48,0.28,0.0,0.0,0.0,0.0,61.23492,32.59411362080767,Kris Moutinho
180.34,182.88,4.1,0.39,3.05,0.55,4.05,0.45,0.72,0.2,77.11064,37.05681040383299,Colby Covington
180.34,193.04,2.99,0.51,2.55,0.46,2.35,0.38,0.63,0.6,77.11064,37.059548254620125,Alex Oliveira
195.58,203.2,4.79,0.5,3.31,0.55,0.2,0.33,0.64,0.0,120.20188,36.62696783025325,Greg Hardy
175.26,193.04,4.55,0.53,3.91,0.49,0.35,0.25,0.85,0.3,70.30676,31.62217659137577,Devonte Smith
167.64,170.18,3.45,0.35,3.18,0.61,0.54,0.22,0.7,0.3,61.23492,35.52908966461328,Alejandro Perez
177.8,182.88,2.47,0.41,4.08,0.5,1.9,0.66,0.58,2.4,77.11064,32.32032854209446,Ramiz Brahimaj
180.34,182.88,2.04,0.57,3.02,0.43,0.0,0.0,0.5,0.0,77.11064,37.96303901437371,Micheal Gillmore
180.34,182.88,2.01,0.4,3.21,0.49,1.74,0.34,0.39,2.3,65.77083999999999,39.841204654346335,Chas Skelly
172.72,177.8,1.4,0.45,4.07,0.4,0.0,0.0,0.66,0.0,65.77083999999999,36.72279260780287,Mark Striegl
170.18,177.8,5.03,0.51,5.28,0.47,3.87,0.57,1.0,0.0,61.23492,33.79329226557152,Jesse Strader
170.18,175.26,3.35,0.3,5.7,0.51,1.35,0.23,0.3,0.1,56.699,42.469541409993155,Roxanne Modafferi
185.42,187.96,1.35,0.4,4.89,0.38,0.0,0.0,0.0,0.0,92.98636,30.299794661190965,Fabio Cherant
167.64,172.72,4.63,0.49,4.45,0.54,0.95,0.44,0.34,0.7,61.23492,40.440793976728266,Alexis Davis
198.12,195.58,1.44,0.79,2.52,0.52,3.93,0.28,0.0,0.8,92.98636,39.214236824093085,Danilo Marques
193.04,210.82,2.33,0.41,2.16,0.41,0.76,0.62,0.71,0.3,113.398,38.521560574948666,Francis Ngannou
165.1,170.18,2.63,0.52,3.27,0.5,2.9,0.6,0.51,1.0,56.699,32.884325804243666,Rogerio Bontorin
177.8,185.42,2.77,0.38,4.42,0.41,2.4,0.33,0.0,0.0,70.30676,30.76249144421629,Dakota Bush
162.56,170.18,4.3,0.43,3.43,0.57,1.9,0.44,0.66,0.3,56.699,39.879534565366185,Sijara Eubanks
172.72,190.5,4.28,0.4,4.87,0.51,0.36,0.75,0.72,0.1,65.77083999999999,37.14442162902122,Andre Ewell
170.18,172.72,4.83,0.41,2.81,0.61,0.36,0.16,0.81,0.7,70.30676,31.058179329226558,Matt Sayles
177.8,177.8,2.38,0.5,1.33,0.65,0.22,0.09,0.0,2.2,65.77083999999999,40.054757015742645,Ryan Hall
177.8,190.5,4.1,0.44,3.93,0.55,2.24,0.52,0.5,0.8,83.91452,34.3025325119781,Maki Pitolo
162.56,160.02,4.42,0.48,6.64,0.55,2.28,0.43,0.25,0.3,52.16308,31.121149897330596,Mallory Martin
172.72,172.72,6.18,0.57,4.96,0.52,0.21,0.5,0.65,0.0,70.30676,38.743326488706366,Chris Gruetzemacher
175.26,177.8,3.18,0.61,2.14,0.56,1.33,0.55,0.52,0.0,65.77083999999999,35.436002737850785,Sean Soriano
193.04,198.12,3.71,0.42,4.63,0.47,0.68,0.34,0.7,0.4,120.20188,43.40588637919233,Ben Rothwell
167.64,172.72,3.21,0.48,4.54,0.45,1.18,0.18,0.27,0.2,65.77083999999999,34.288843258042434,Felicia Spencer
170.18,180.34,3.06,0.41,3.84,0.52,0.51,0.5,0.76,0.0,65.77083999999999,32.56125941136208,Leah Letson
175.26,180.34,4.59,0.48,5.54,0.51,2.28,0.66,1.0,0.0,65.77083999999999,32.06023271731691,Collin Anglin
162.56,157.48,2.42,0.3,5.32,0.54,1.71,0.66,0.5,1.3,56.699,29.97946611909651,Liana Jojua
177.8,177.8,4.06,0.4,4.53,0.61,0.63,0.18,0.74,0.2,70.30676,37.87268993839836,Al Iaquinta
185.42,190.5,5.83,0.5,5.46,0.35,1.11,0.5,0.85,0.0,83.91452,34.417522245037645,Jordan Williams
190.5,193.04,4.38,0.44,5.47,0.55,0.45,0.23,0.83,0.0,104.32616,39.57015742642026,Gian Villante
185.42,190.5,3.56,0.42,5.74,0.52,1.4,0.71,0.5,0.8,92.98636,32.054757015742645,John Allan
187.96,193.04,5.35,0.48,3.46,0.51,0.0,0.0,0.5,0.0,92.98636,34.59548254620123,Shamil Gamzatov
190.5,182.88,3.35,0.48,5.09,0.35,0.0,0.0,0.33,0.4,83.91452,29.935660506502394,Hu Yaozong
185.42,180.34,3.31,0.34,3.73,0.54,0.83,0.26,0.48,0.0,83.91452,32.04106776180698,Laureano Staropoli
180.34,187.96,4.18,0.48,4.45,0.46,0.0,0.0,0.57,0.7,70.30676,38.41204654346338,Khama Worthy
162.56,160.02,2.97,0.43,3.1,0.58,1.12,0.28,0.52,0.2,52.16308,39.592060232717316,Randa Markos
160.02,160.02,1.75,0.45,3.6,0.56,2.54,0.45,0.4,1.4,52.16308,34.00958247775496,Livinha Souza
167.64,175.26,4.2,0.39,6.13,0.51,0.0,0.0,0.0,0.0,61.23492,33.385352498288846,Zviad Lazishvili
182.88,190.5,4.88,0.45,5.6,0.5,0.0,0.0,0.72,0.0,111.13004,30.168377823408623,Carlos Felipe
165.1,162.56,4.37,0.43,4.93,0.56,0.39,0.18,0.85,0.0,61.23492,41.72758384668035,Bethe Correia
170.18,165.1,0.99,0.55,2.44,0.42,0.0,0.0,0.3,0.0,61.23492,32.87337440109514,Gaetano Pirrello
170.18,180.34,2.95,0.39,3.22,0.63,0.22,0.2,0.58,0.4,61.23492,46.61190965092403,Johnny Eduardo
185.42,193.04,5.71,0.42,3.84,0.59,1.28,0.32,0.6,1.0,77.11064,41.61533196440794,Nick Diaz
180.34,190.5,4.0,0.33,12.0,0.4,0.0,0.0,0.0,0.0,77.11064,33.790554414784395,Martin Sano
190.5,185.42,2.82,0.66,2.02,0.5,1.14,0.41,0.41,0.2,83.91452,35.7015742642026,Antonio Arroyo
193.04,208.28,4.35,0.53,4.24,0.41,0.0,0.0,0.37,0.0,92.98636,36.290212183436005,Mike Rodriguez
175.26,182.88,5.6,0.5,6.36,0.45,2.56,0.62,0.87,0.0,70.30676,25.018480492813143,Rongzhu
162.56,160.02,2.36,0.44,6.06,0.38,1.61,0.26,0.2,0.4,61.23492,33.78507871321013,Sarah Alpar
180.34,190.5,4.96,0.48,3.66,0.58,1.75,0.58,0.66,0.2,77.11064,31.15400410677618,Impa Kasanganay
165.1,160.02,2.5,0.31,2.98,0.54,1.9,0.66,0.7,0.5,56.699,33.80698151950719,Emily Whitmire
182.88,190.5,3.84,0.41,4.54,0.55,0.97,0.33,0.57,1.7,77.11064,34.61738535249829,David Zawada
172.72,185.42,2.82,0.4,3.82,0.57,1.11,0.15,1.0,0.6,70.30676,29.15811088295688,Luigi Vendramini
182.88,187.96,3.05,0.45,3.29,0.48,1.75,0.45,0.67,0.1,92.98636,34.20396988364134,Darren Stewart
182.88,185.42,1.31,0.47,2.96,0.4,1.2,0.42,0.54,0.8,61.23492,35.186858316221766,Domingo Pilarte
175.26,187.96,6.84,0.46,6.96,0.62,0.0,0.0,0.78,1.1,61.23492,33.55783709787816,Bea Malecki
187.96,185.42,3.14,0.44,3.12,0.53,1.44,0.29,0.58,0.9,70.30676,31.085557837097877,Roosevelt Roberts
185.42,182.88,6.69,0.53,5.44,0.52,0.72,1.0,0.7,0.0,77.11064,35.997262149212865,Sasha Palatnikov
170.18,172.72,4.85,0.42,4.67,0.58,1.09,0.35,0.61,0.4,61.23492,33.98494182067078,Casey Kenney
172.72,175.26,3.37,0.36,4.4,0.58,2.93,0.66,0.75,0.7,61.23492,28.7419575633128,Drako Rodriguez
165.1,177.8,2.7,0.25,5.37,0.49,0.98,0.14,0.66,0.7,61.23492,39.63860369609856,Anderson Dos Santos
167.64,177.8,0.79,0.21,1.92,0.74,0.0,0.0,0.5,0.0,61.23492,32.50376454483231,Jamey Simmons
170.18,175.26,4.96,0.57,5.29,0.55,1.93,0.58,0.52,0.3,65.77083999999999,30.187542778918548,Kai Kamaka
170.18,175.26,3.08,0.39,3.76,0.47,1.2,0.3,0.69,0.6,52.16308,37.399041752224505,Ashley Yoder
165.1,172.72,2.88,0.39,3.65,0.58,0.28,0.22,0.72,0.4,56.699,35.55099247091034,Ryan Benoit
180.34,182.88,3.25,0.5,2.98,0.59,1.02,0.17,0.59,0.7,83.91452,36.60506502395619,Ian Heinisch
167.64,172.72,3.2,0.41,3.52,0.59,0.62,0.63,0.5,0.8,61.23492,47.73169062286105,Marion Reneau
175.26,180.34,3.17,0.4,3.05,0.58,1.16,0.38,0.65,0.4,65.77083999999999,38.80355920602327,Jeremy Stephens
175.26,187.96,5.32,0.49,4.66,0.54,0.67,0.55,0.66,0.1,70.30676,36.6652977412731,Conor McGregor
187.96,190.5,3.66,0.39,2.67,0.55,0.59,0.46,0.38,1.0,77.11064,40.88158795345654,Carlos Condit
182.88,185.42,2.97,0.34,2.84,0.55,2.58,0.45,0.65,0.2,83.91452,37.42094455852156,Omari Akhmedov
177.8,182.88,3.21,0.33,2.6,0.51,0.0,0.0,0.4,0.0,56.699,29.894592744695416,Jerome Rivera
167.64,170.18,2.38,0.47,2.51,0.57,3.94,0.36,0.47,0.6,77.11064,43.63586584531143,Michel Prazeres
170.18,172.72,3.18,0.44,2.86,0.55,0.67,0.33,0.61,0.3,61.23492,36.84052019164955,Julia Avila
170.18,172.72,3.34,0.44,5.33,0.62,0.75,0.4,0.2,1.1,65.77083999999999,35.592060232717316,Justin Jaynes
177.8,190.5,4.36,0.37,5.67,0.47,0.33,0.5,0.73,0.7,70.30676,37.516769336071185,Yancy Medeiros
187.96,190.5,3.12,0.39,3.88,0.58,1.26,0.34,0.73,0.6,77.11064,36.114989733059545,Dhiego Lima
154.94,157.48,2.08,0.59,2.6,0.53,2.4,0.4,0.0,1.2,52.16308,31.592060232717316,Kanako Murata
177.8,182.88,3.28,0.53,4.9,0.56,0.38,0.5,0.53,0.4,113.398,39.0280629705681,Roque Martinez
162.56,170.18,5.64,0.58,6.5,0.47,3.15,0.47,0.5,0.3,56.699,29.3305954825462,Lara Procopio
185.42,182.88,1.8,0.43,2.07,0.63,2.49,0.24,0.61,1.0,77.11064,47.351129363449694,Demian Maia
195.58,195.58,3.05,0.39,3.33,0.54,0.29,0.28,0.7,0.1,113.398,41.76043805612594,Walt Harris
185.42,182.88,2.53,0.47,2.83,0.62,2.57,0.39,0.57,1.3,83.91452,45.267624914442166,Jacare Souza
170.18,185.42,3.96,0.4,4.81,0.52,0.16,0.16,0.78,0.0,70.30676,36.51471594798083,Kevin Aguilar
200.66,203.2,3.28,0.45,3.61,0.45,0.0,0.0,0.27,0.4,117.026736,38.691307323750856,Maurice Greene
170.18,180.34,3.74,0.52,2.3,0.57,6.86,0.48,1.0,0.8,70.30676,38.332648870636554,Gregor Gillespie
175.26,182.88,2.54,0.37,4.04,0.48,0.0,0.0,0.6,0.0,77.11064,33.30047912388775,Christian Aguilera
193.04,198.12,4.31,0.49,5.39,0.45,0.0,0.0,0.0,0.0,83.91452,33.42094455852156,KB Bhullar
167.64,170.18,6.61,0.52,4.37,0.5,0.71,0.3,0.72,0.2,61.23492,39.252566735112936,Luke Sanders
182.88,190.5,1.83,0.5,2.83,0.64,2.0,0.33,0.25,0.5,77.11064,33.08418891170431,Stefan Sekulic
165.1,162.56,4.51,0.48,4.59,0.57,0.87,0.33,0.5,0.1,56.699,36.917180013689254,Justine Kish
190.5,190.5,3.66,0.46,3.12,0.51,1.17,0.33,0.48,1.2,70.30676,31.690622861054074,Luis Pena
190.5,203.2,2.38,0.7,1.95,0.4,8.93,0.78,0.5,2.4,115.66596,44.427104722792606,Juan Espino
182.88,190.5,2.23,0.68,1.46,0.51,7.1,0.7,0.8,0.0,77.11064,38.8829568788501,Bartosz Fabinski
172.72,175.26,3.93,0.36,3.67,0.56,0.48,0.14,0.61,0.5,61.23492,38.82819986310746,Anthony Birchak
177.8,180.34,4.32,0.47,5.16,0.52,0.81,0.4,0.78,0.2,77.11064,33.49486652977413,Mike Perry
190.5,187.96,3.38,0.5,5.25,0.49,0.51,0.16,1.0,0.0,120.20188,41.412731006160165,Jarjis Danho
182.88,187.96,2.46,0.43,3.85,0.53,0.0,0.0,0.77,0.0,113.398,38.234086242299796,Yorgan De Castro
172.72,175.26,3.92,0.53,2.08,0.58,1.97,0.34,0.67,1.3,65.77083999999999,33.0321697467488,Hunter Azure
177.8,185.42,2.52,0.46,3.02,0.5,1.45,0.35,0.42,1.9,65.77083999999999,35.03901437371663,Jordan Griffin
193.04,203.2,4.82,0.53,3.82,0.54,1.86,0.34,0.68,0.0,108.86208,42.56810403832991,Stipe Miocic
175.26,187.96,2.36,0.48,2.76,0.54,1.06,0.4,0.87,0.4,77.11064,42.93497604380561,Tyron Woodley
170.18,177.8,4.84,0.43,4.93,0.61,0.17,0.14,0.75,0.0,65.77083999999999,33.620807665982205,Thomas Almeida
175.26,193.04,5.21,0.44,5.35,0.5,0.5,0.25,0.4,0.0,83.91452,39.011635865845314,Abu Azaitar
165.1,170.18,2.48,0.4,3.87,0.57,1.74,0.41,0.31,0.7,61.23492,35.71252566735113,Gustavo Lopez
170.18,177.8,0.9,0.27,3.89,0.4,1.42,0.5,0.44,0.0,61.23492,37.25941136208077,Ray Rodriguez
182.88,182.88,1.76,0.46,3.35,0.37,0.52,0.25,0.53,0.5,65.77083999999999,35.08555783709788,Megan Anderson
162.56,165.1,3.52,0.34,2.67,0.61,1.41,0.3,0.62,0.6,56.699,40.61875427789185,Joseph Benavidez
167.64,175.26,4.22,0.52,2.94,0.57,0.75,0.28,0.7,0.2,56.699,35.34565366187543,Jordan Espinosa
182.88,198.12,7.58,0.39,8.88,0.58,0.0,0.0,0.0,0.0,65.77083999999999,35.4798083504449,Aalon Cruz
162.56,172.72,4.03,0.4,3.9,0.6,0.88,0.27,0.92,0.1,61.23492,35.70704996577687,Jimmie Rivera
167.64,172.72,3.29,0.45,6.51,0.43,0.0,0.0,0.18,0.5,65.77083999999999,35.34839151266256,Vince Cachero
167.64,175.26,3.34,0.37,5.2,0.5,0.84,0.5,0.14,0.0,56.699,35.95619438740589,Shana Dobson
193.04,203.2,3.67,0.64,2.44,0.57,1.42,0.55,0.73,0.8,120.20188,44.824093086926766,Alistair Overeem
177.8,185.42,3.97,0.45,3.79,0.53,0.72,0.6,0.65,0.5,65.77083999999999,36.33949349760438,Martin Day
185.42,187.96,4.3,0.43,5.1,0.5,2.55,0.36,1.0,0.0,83.91452,36.930869267624914,Andrew Sanchez
187.96,200.66,1.95,0.42,2.14,0.52,3.42,0.39,0.53,0.8,83.91452,34.99520876112252,Antonio Carlos Junior
172.72,172.72,3.44,0.47,3.25,0.5,3.3,0.32,0.43,1.2,65.77083999999999,40.58316221765914,Nik Lentz
193.04,193.04,3.15,0.59,5.07,0.43,1.97,0.18,0.0,1.3,92.98636,36.03832991101985,Vinicius Moreira
190.5,185.42,3.34,0.5,2.81,0.6,0.0,0.0,0.7,1.1,83.91452,33.464750171115675,Tom Breese
172.72,182.88,4.83,0.54,2.75,0.62,0.32,1.0,0.66,0.6,56.699,29.14715947980835,Sumudaerji
185.42,185.42,2.6,0.47,3.72,0.52,0.81,0.25,0.77,1.0,83.91452,36.72553045859001,Markus Perez
165.1,165.1,3.48,0.3,6.13,0.59,0.0,0.0,0.71,0.0,61.23492,36.9637234770705,Vanessa Melo
170.18,170.18,2.28,0.34,3.58,0.5,0.67,0.21,0.33,0.8,61.23492,36.87063655030801,Sarah Moras
175.26,182.88,2.56,0.33,6.78,0.35,0.51,0.05,0.2,0.5,65.77083999999999,29.711156741957563,Jacob Kilburn
177.8,182.88,3.05,0.47,3.44,0.54,0.61,0.5,0.6,1.1,70.30676,38.12731006160164,Anthony Pettis
177.8,190.5,3.5,0.4,4.97,0.5,0.0,0.0,0.58,0.0,77.11064,31.88227241615332,Carlton Minus
193.04,195.58,4.49,0.47,3.33,0.56,0.3,0.5,0.81,0.1,107.954896,41.11978097193703,Junior Dos Santos
177.8,185.42,4.18,0.61,4.32,0.42,1.39,0.22,0.66,0.0,65.77083999999999,38.5927446954141,Peter Barrett
177.8,172.72,3.17,0.5,3.57,0.51,2.13,0.37,0.56,1.5,70.30676,41.4839151266256,Matt Wiman
172.72,175.26,3.6,0.45,3.0,0.64,2.7,0.47,0.42,0.6,61.23492,34.62833675564682,Jose Quinonez
172.72,180.34,2.55,0.54,3.85,0.3,3.34,0.36,0.57,0.5,65.77083999999999,31.854893908281998,Spike Carlyle
160.02,157.48,2.54,0.43,3.97,0.57,2.03,0.83,0.66,0.8,56.699,34.04791238877481,Rachael Ostovich
182.88,185.42,5.67,0.5,3.77,0.6,0.51,0.44,0.58,0.3,77.11064,43.29911019849418,Alan Jouban
180.34,177.8,3.7,0.44,3.44,0.48,0.29,0.28,0.64,0.2,70.30676,40.884325804243666,Paul Felder
170.18,182.88,3.67,0.52,2.62,0.5,3.0,0.45,0.59,0.0,61.23492,33.45379876796714,Geraldo de Freitas
162.56,160.02,3.31,0.41,4.57,0.57,3.03,0.42,0.58,0.7,52.16308,36.26557152635181,Claudia Gadelha
190.5,200.66,3.73,0.43,2.67,0.54,0.0,0.0,0.66,0.0,83.91452,33.8590006844627,Bevon Lewis
175.26,177.8,3.42,0.51,2.36,0.58,0.48,1.0,0.61,0.0,65.77083999999999,35.794661190965094,Eduardo Garagorri
187.96,195.58,3.05,0.61,2.05,0.6,0.5,0.77,0.69,0.8,83.91452,49.91649555099247,Anderson Silva
165.1,170.18,1.59,0.37,6.11,0.5,0.0,0.0,0.0,0.0,56.699,32.5201916495551,Victor Rodriguez
182.88,185.42,2.74,0.25,4.19,0.56,0.0,0.0,0.2,0.0,83.91452,35.233401779603014,Jack Marshman
182.88,185.42,0.31,0.27,5.34,0.23,0.0,0.0,0.25,0.0,77.11064,41.24572210814511,Cole Williams
193.04,203.2,3.35,0.39,4.82,0.49,0.23,0.5,0.42,0.2,92.98636,36.45722108145106,Justin Ledet
177.8,177.8,4.1,0.48,1.75,0.65,5.32,0.48,0.84,0.8,70.30676,36.479123887748116,Khabib Nurmagomedov
162.56,165.1,2.7,0.3,2.58,0.74,0.0,0.0,0.0,0.0,56.699,33.38809034907597,Liliya Shakirova
210.82,213.36,3.12,0.47,4.04,0.46,0.56,0.46,0.55,1.7,120.20188,37.06776180698152,Stefan Struve
190.5,187.96,1.74,0.47,2.41,0.58,1.66,0.35,0.72,0.1,70.30676,40.65434633812457,Alexander Yakovlev
187.96,185.42,4.79,0.49,4.11,0.61,0.96,0.18,0.59,0.9,77.11064,38.776180698151954,James Krause
180.34,190.5,1.72,0.34,4.03,0.49,0.0,0.0,0.07,0.0,83.91452,39.761806981519506,John Phillips
180.34,177.8,2.08,0.55,4.21,0.4,5.08,0.36,0.0,1.4,92.98636,38.091718001368925,Gadzhimurad Antigulov
167.64,172.72,2.43,0.42,1.97,0.56,3.5,0.29,0.6,1.0,61.23492,34.47227926078029,Ali AlQaisi
175.26,180.34,2.72,0.46,2.14,0.65,0.0,0.0,0.69,0.4,61.23492,40.8870636550308,Germaine de Randamie
190.5,200.66,1.23,0.34,3.92,0.38,0.0,0.0,0.46,0.0,92.98636,38.841889117043124,Dequan Townsend
182.88,185.42,3.53,0.37,3.59,0.58,0.0,0.0,0.5,0.3,70.30676,32.785763175906915,Jessin Ayari
177.8,182.88,2.69,0.37,3.02,0.56,1.51,0.24,0.46,0.8,77.11064,43.200547570157426,Diego Sanchez
187.96,195.58,3.95,0.51,3.67,0.6,0.71,0.5,0.45,0.0,113.398,36.824093086926766,Jeff Hughes
190.5,198.12,3.55,0.49,4.26,0.47,0.97,0.3,0.8,0.3,92.98636,29.815195071868583,Khadis Ibragimov
172.72,177.8,2.43,0.41,1.8,0.57,3.98,0.52,0.92,0.4,65.77083999999999,34.072553045859,Mirsad Bektic
167.64,175.26,2.54,0.37,2.48,0.71,1.83,0.44,0.66,0.2,56.699,38.77891854893908,Mara Romero Borella
167.64,170.18,3.36,0.44,5.07,0.57,1.0,0.16,0.7,0.0,61.23492,36.0766598220397,Irwin Rivera
182.88,185.42,4.78,0.64,4.35,0.46,0.41,0.1,0.66,0.4,70.30676,33.27310061601643,Brok Weaver
187.96,187.96,2.5,0.42,4.57,0.51,4.69,0.2,1.0,0.0,83.91452,35.13757700205339,Anthony Ivy
182.88,193.04,2.91,0.36,4.35,0.43,0.38,0.5,0.6,0.0,77.11064,30.132785763175907,Zelim Imadaev
180.34,170.18,1.78,0.35,1.96,0.49,1.67,0.33,0.45,1.7,61.23492,35.93976728268309,Cole Smith
172.72,180.34,3.13,0.47,2.87,0.57,1.84,0.33,0.46,0.9,65.77083999999999,42.8145106091718,Ricardo Lamas
172.72,180.34,3.54,0.57,3.15,0.41,3.37,0.4,1.0,0.8,65.77083999999999,37.83983572895277,Austin Springer
154.94,157.48,4.99,0.44,5.39,0.52,0.26,1.0,0.64,0.3,52.16308,32.714579055441476,Hannah Cifers
160.02,165.1,5.0,0.5,6.87,0.48,0.0,0.0,0.66,0.0,52.16308,30.56810403832991,Mizuki
180.34,182.88,4.25,0.52,2.92,0.54,1.83,0.44,0.8,0.4,106.59412,45.98494182067078,Daniel Cormier
160.02,167.64,3.2,0.4,3.58,0.61,0.71,0.28,0.82,0.0,61.23492,40.46269678302532,John Dodson
167.64,167.64,3.94,0.47,3.5,0.52,1.74,0.31,0.61,0.1,61.23492,44.58590006844627,Frankie Saenz
187.96,190.5,2.43,0.35,2.34,0.59,0.64,0.44,0.62,0.8,92.98636,48.780287474332646,Rogerio Nogueira
193.04,195.58,3.59,0.52,2.64,0.55,1.75,0.31,0.31,1.2,104.779752,47.62217659137577,Fabricio Werdum
182.88,190.5,2.14,0.4,2.9,0.58,1.53,0.32,0.77,0.5,77.11064,38.171115674195754,Peter Sobotta
190.5,198.12,2.16,0.26,3.43,0.42,0.0,0.0,1.0,0.0,118.841104,36.01368925393566,Raphael Pessoa
172.72,177.8,3.33,0.42,3.0,0.58,1.92,0.41,0.7,0.0,65.77083999999999,37.91649555099247,Nad Narimani
177.8,185.42,2.68,0.34,3.78,0.54,0.96,0.66,0.64,0.7,70.30676,37.06776180698152,Joe Duffy
170.18,180.34,2.86,0.49,3.84,0.53,4.92,0.49,0.58,1.0,61.23492,33.059548254620125,Brett Johns
167.64,177.8,2.64,0.37,3.44,0.56,1.95,0.4,0.83,0.6,70.30676,38.35455167693361,Davi Ramos
172.72,172.72,2.01,0.32,2.7,0.46,2.59,0.46,0.44,1.3,65.77083999999999,32.76933607118412,Chris Fishgold
162.56,165.1,3.35,0.52,2.62,0.42,1.27,0.33,0.34,1.0,52.16308,30.967830253251197,Paige VanZant
182.88,185.42,5.2,0.51,4.16,0.45,0.74,0.33,0.5,2.2,65.77083999999999,36.6570841889117,Danny Henry
172.72,185.42,3.33,0.42,4.4,0.44,1.0,0.09,0.5,0.0,70.30676,34.24503764544832,Roman Bogatov
